Customer ID,Transaction ID,Date,Time,Itemization Type,Category,Item,Gross Sales,Payment Method,Card Brand,Device Name
WPDV6FJ6Q0QK2RKAY3XVQG8HBC,Gr6AbCdsP17btvhr5yVFCI5eV,2025-04-11,16:21:11,Physical Good,None,Custom Amount,$30.00,Card,Visa,iPhone
WPDV6FJ6Q0QK2RKAY3XVQG8HBC,Gr6AbCdsP17btvhr5yVFCI5eV,2025-04-11,16:21:11,Physical Good,None,Custom Amount,$40.00,Card,Visa,iPhone
WPDV6FJ6Q0QK2RKAY3XVQG8HBC,Gr6AbCdsP17btvhr5yVFCI5eV,2025-04-11,16:21:11,Physical Good,None,Custom Amount,$40.00,Card,Visa,iPhone
WPDV6FJ6Q0QK2RKAY3XVQG8HBC,Gr6AbCdsP17btvhr5yVFCI5eV,2025-04-11,16:21:11,Physical Good,None,Olivia garden nt44 round brush,$30.00,Card,Visa,iPhone
KXNPVRY3D101D2TTHZ8PSMR3M0,saEWncF4XztbV7XjV6SHgA5eV,2025-04-11,15:52:24,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
KXNPVRY3D101D2TTHZ8PSMR3M0,saEWncF4XztbV7XjV6SHgA5eV,2025-04-11,15:52:24,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
S8XGTPEXAX5QQ1TYTJB3E1636C,UkNfYGLX9MibYnC7IBn4J5teV,2025-04-11,15:05:24,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
S8XGTPEXAX5QQ1TYTJB3E1636C,UkNfYGLX9MibYnC7IBn4J5teV,2025-04-11,15:05:24,Service,Color,Toner,$30.00,Card,Visa,iPhone
CRDHX7MHN8Q1CY5H7M6289MEBW,AKLiYObcggKhAnpxrhcp52keV,2025-04-11,13:33:04,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
YCPCSVBAB9233BDWGKHZ0ZNM7R,YwWdIDFL71I5UHdAXAmDADpeV,2025-04-11,10:38:39,Service,Roller sets,Shampoo & set,$25.00,Card,Discover,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,iLvC1QVQWvDFaqjOKBqU7WpeV,2025-04-11,10:14:01,Service,Styling,Shampoo & blow dry,$0.00,Cash,,Kaitlyn's S22+
1HPCXYSSTH30FAMAYGGW9X1F8W,2jg9SbkePUzrbKJmyScLxw1eV,2025-04-10,16:47:25,Service,Foils,Highlights & low lights,$150.00,Card,Visa,iPhone
BTP0EKKMAWD14PYBXDTMN3A0F8,2XazfKv496W39SJc0KA1XY2eV,2025-04-10,16:04:00,Service,Haircuts,Men’s Haircut,$25.00,Card,Discover,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,wObNXuPwY5eh44EvZlxELijeV,2025-04-10,14:41:48,Service,Roller sets,Shampoo & set,$25.00,Card,Visa,iPhone
C1QEZJTPCE25AXYNND9YKXP6CC,mHICEnjaEHtiQpeRI5Ml5JgeV,2025-04-10,12:04:24,Service,Haircuts,Women’s haircut,$40.00,Card,Visa,iPhone
C1QEZJTPCE25AXYNND9YKXP6CC,mHICEnjaEHtiQpeRI5Ml5JgeV,2025-04-10,12:04:24,Physical Good,None,Custom Amount,$29.00,Card,Visa,iPhone
J0VQ2NTFAGZJMY2QMB42E9HC10,suW6XiKnhxEmOzwNZe4TssveV,2025-04-10,10:48:16,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
6H1TZ3S3D58GR5C6GAXVY4Q410,MWUXvHI60Od8vNGLtB128I8eV,2025-04-10,9:55:34,Service,Styling,Shampoo & set,$0.00,Cash,,iPhone
74YYTFM9RN3J7A8YJYQAQEJP04,8mINSEzffKhHDVbOeocETJ2eV,2025-04-09,17:44:34,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
74YYTFM9RN3J7A8YJYQAQEJP04,8mINSEzffKhHDVbOeocETJ2eV,2025-04-09,17:44:34,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
F499F4TJNN35CQBA9YM61DPBN4,UAz7C1ADu730xq3RQcHZtoseV,2025-04-09,17:03:19,Service,Haircuts,Women’s haircut,$40.00,Card,Visa,iPhone
F59EBEFBM0G4FMW9YHVJ8H64QW,CJkV7E7wsF1tAwUpJ2Xab1xeV,2025-04-09,15:35:47,Service,Haircuts,Women’s haircut,$65.00,Card,Visa,iPhone
WRADDAFMNKA0N2DY2JFSK6TX30,EsFFvexCWufda9HZK4YgXwveV,2025-04-09,13:09:34,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
R1NA15E7D13YS1Q3CKJ6X0NDV8,eb6H7mPav9wqoEVsOI3LYOneV,2025-04-09,11:40:19,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
R1NA15E7D13YS1Q3CKJ6X0NDV8,eb6H7mPav9wqoEVsOI3LYOneV,2025-04-09,11:40:19,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
RPA03PNQAS5G7B40SVJHYMC564,S52ymSfepHvRjP9lsKvH2B2eV,2025-04-08,16:41:16,Service,Haircuts,Women’s haircut,$54.00,Card,Discover,iPhone
4JSXAP1Y3N9FPSX6G00KYTMNS8,OZ1HdKptIfeqfFfGtp8cyQqeV,2025-04-08,15:38:32,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
HMC4VSE3SY7AC1FZT3EDZB8K94,cwRB5gOWZPbRxbonCi1Vrg8eV,2025-04-08,13:30:53,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,MasterCard,iPhone
QYYK705GQF924ZKHY9CYF88PK4,wad1US7ClIpxwt2psdpkG2peV,2025-04-05,15:49:22,Service,Foils,Highlights,$0.00,Cash,,Kaitlyn's S22+
AZJZWMQH0D5XH5ZA18TA9D2K10,uxTETzaPialbepIZY0AhBoqeV,2025-04-05,14:32:34,Service,Haircuts,Men’s Haircut,$20.00,Card,Visa,iPhone
S4MKQ8TVAYXC4KPJ83HHSYKYVC,MgvcshHaDTJDFXHEyCCI5i4eV,2025-04-05,13:36:17,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
BH89X11PEGRQP215K91RTMS2X0,qdINgtDCrmKQleUf2OOuuugeV,2025-04-05,13:02:58,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
29SF00Y7SBEM5HHQFK6W29ZTKG,6xYMjm4ZmIaVryoNCpf7TQ6eV,2025-04-05,11:47:50,Service,Styling,"Shampoo, haircut & blow dry",$0.00,Cash,,iPhone
25VXS3KP585NPTC1J5CJ7VDF80,AixJHDbJQqWwxMg8LVXqUqqeV,2025-04-05,11:44:05,Service,Color,Color Retouch,$0.00,Cash,,iPhone
25VXS3KP585NPTC1J5CJ7VDF80,AixJHDbJQqWwxMg8LVXqUqqeV,2025-04-05,11:44:05,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
684JXW4GV0149QYVHZVCTQQETR,S3tMpSuPE0WqUvRj1z5Qja2eV,2025-04-05,10:44:39,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
684JXW4GV0149QYVHZVCTQQETR,S3tMpSuPE0WqUvRj1z5Qja2eV,2025-04-05,10:44:39,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
ZN722QAM3D19H302ATBRAYFBKC,iNOPWbkiZUApQBrVl9geQSweV,2025-04-05,9:56:44,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
KCTHQYX6ED3C948QXNERZH5C9R,W9R9Lr0RaKAkhVHuKlAQ7fueV,2025-04-05,9:24:41,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
NAV3NDPE1N2PAYYZV6QC9ZXP5W,M0LP5ZfvMlIyyVyR7cUwWwxeV,2025-04-04,16:32:11,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
MH5SNQ52Y7V5CRCVNYQM15N060,mf8wzWwDtd5GPWIRsqfVoWmeV,2025-04-04,16:05:41,Service,Foils,Highlights,$140.00,Card,Visa,iPhone
S8F2TTDK88GQB0DQY2CW5D5EQR,ASJz2OUfFNy1FFGQRJl935heV,2025-04-04,15:48:54,Service,Haircuts,Women’s haircut,$35.00,Card,MasterCard,iPhone
ZDD0TC5M0D4EHB456VDKP55FE0,29ZRnArOUPwWBX4mfnND2iveV,2025-04-04,15:22:42,Service,Haircuts,Women’s haircut,$0.00,Cash,,Kaitlyn's S22+
P8Y8KZ9DJZD7SY0KX318REXSNC,8YnY4lZEBzzJ4uBI3iZvOcyeV,2025-04-04,13:34:28,Service,Haircuts,Men’s Haircut,$25.00,Card,MasterCard,iPhone
YCPCSVBAB9233BDWGKHZ0ZNM7R,scXZ4oEGgl4I3CVQjlSJP53eV,2025-04-04,10:51:27,Service,Roller sets,Shampoo & set,$25.00,Card,Discover,iPhone
B4KY03M0Z97SZEF4YC5CSEDGBM,ezcUGHpgzMiNmmlncNqnh3qeV,2025-04-04,10:47:10,Service,Color,Color Retouch,$0.00,Cash,,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,wShRIutbmQYAZSYbhsU8isgeV,2025-04-04,10:11:44,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
0R826WWRNH4PX34MXSZFY6ZC60,ceqaFuZArVIEeikjzcK7cE3eV,2025-04-04,9:42:38,Service,Haircuts,Women’s haircut,$50.00,Card,MasterCard,iPhone
CKFKH32NW8S2BRYZQ5TEXZE3EW,cgFJoh6Nt4yeug0wc2d7GlleV,2025-04-04,7:22:54,Service,Foils,Highlights,$0.00,Cash,,iPhone
CKFKH32NW8S2BRYZQ5TEXZE3EW,cgFJoh6Nt4yeug0wc2d7GlleV,2025-04-04,7:22:54,Service,Wax,Eyebrow wax,$0.00,Cash,,iPhone
CY228D16VX3NKDXF7Q8KA03H5C,4abXnRYr6xCGKIMQpnjR2t3eV,2025-04-03,16:47:48,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
YH7A32AKR097EG26N3JX6WZ7M4,Y48GQbkiHCjx54srKeZRU1meV,2025-04-03,15:46:37,Service,Haircuts,Women’s haircut,$50.00,Card,Visa,iPhone
5KMBV4QABHEGK285MZ14K7EY90,qZ25s4anUyfvWetOI3twL0jeV,2025-04-03,15:04:51,Service,Foils,Highlights and Root color,$150.00,Card,Visa,iPhone
HHW9P0CPPE63TF6QHR9NSFV2T4,CXtaLH9X3m5QxeWR25Jvz7xeV,2025-04-03,14:44:02,Service,Roller sets,Shampoo & set,$30.00,Card,Visa,iPhone
MH5SNQ52Y7V5CRCVNYQM15N060,OJ3Ost9So8wS3PKmWaUVX3reV,2025-04-03,14:30:30,Service,Haircuts,Women’s haircut,$40.00,Card,Visa,iPhone
86JDEH302AER0YYA8DFTAPCSGM,8CA6sbPqMxJhaZog62jvdygeV,2025-04-02,17:45:11,Service,Styling,"Shampoo, haircut & blow dry",$60.00,Card,Visa,iPhone
KNC1ZQRHXE6KR3XV33Z14D1DZM,sQD6Ac7J37AvDW8OFkghhQAfV,2025-04-02,16:17:20,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
F6CE191FTDGTMVHT9X9Y2ZHJT8,u9LdnR0NwiFmkV65xI8FgImeV,2025-04-02,15:52:20,Service,Color,Color Retouch,$0.00,Cash,,iPhone
F6CE191FTDGTMVHT9X9Y2ZHJT8,u9LdnR0NwiFmkV65xI8FgImeV,2025-04-02,15:52:20,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
AFD5AD53DNFV3RC218JC98Y2AG,YMiWf68d7EDC8QHRdHTX6L8eV,2025-04-02,15:51:45,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
VM8W7D5M110Q93N0ZYPTG8HXKG,GziKlzioMK8fPyzQzkIeqH2eV,2025-04-02,13:52:40,Service,Styling,"Shampoo, haircut & blow dry",$0.00,Cash,,iPhone
4YF5E71FJJZKM7ZT93R69WRCFW,KpEgwM2YXRCVUbzYe7sUY17eV,2025-04-02,12:41:43,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
2GMSPABNH1KHXXNTQZZREZBP88,kic9UNCgBBeQY0upP2WBwPseV,2025-04-02,12:20:26,Service,Foils,Highlights and Root color,$0.00,Cash,,iPhone
67RF8XGW2R14NJ0TDQ5ND7S4XG,oyZO39u9zurjj76fkPD6yjveV,2025-04-01,18:48:14,Service,Foils,Highlights,$175.00,Card,MasterCard,iPhone
DFV6Z7BKY51AN0ZTX5WJTCHQ0G,4qFYJGSkqmW3DZEoqxMLdereV,2025-04-01,17:36:05,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
5ZMDJ3BFPHHRHKFPKYY2ZM0E0M,aJmjIoNHpoZCC1ONyusl10yeV,2025-04-01,15:30:27,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,MasterCard,iPhone
AKZ8RXKS2WMZ7GZ090R1HQEG5G,sCSTHaiqflavIUxivKE1Q27eV,2025-04-01,14:53:01,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,MasterCard,iPhone
M556BW521CD1M4DRRJW49H7FJW,EuWFvQJNuZqUQDyrusuWBMveV,2025-04-01,14:23:47,Service,Color,Color Retouch,$0.00,Cash,Visa,iPhone
M556BW521CD1M4DRRJW49H7FJW,EuWFvQJNuZqUQDyrusuWBMveV,2025-04-01,14:23:47,Service,Styling,Shampoo & set,$70.00,Card,Visa,iPhone
HKQ6FBR2DHP5XZQWVHXS7NXB00,uh9NFqnLpXiVn1TJnrLFnn2eV,2025-04-01,13:27:50,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
7FYK786NWGR7FVY2QZACQ7F8ZM,arHNx0Pbg2B2NBH8kCU6MS2eV,2025-04-01,11:34:19,Service,Color,Color Retouch,$0.00,Cash,,iPhone
7FYK786NWGR7FVY2QZACQ7F8ZM,arHNx0Pbg2B2NBH8kCU6MS2eV,2025-04-01,11:34:19,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
2D5WAKH3A92CS3CEMTMN1RREW4,EQjdyHlAcd7o84QVEPkASxoeV,2025-04-01,11:31:00,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
GMNZFZ7E010V9AZA279PBJ5RCC,ihGWCpUVqLbA8u6ArIolKB4eV,2025-04-01,11:07:30,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
4T243K8AZ5V6FXEYCWK8WRJKPG,o4U6PndbhQZNE5uhwdS7xbfeV,2025-03-29,15:59:59,Service,Foils,Highlights & low lights,$170.00,Card,Visa,iPhone
1FYWBSRA7JWVZ048K2X1D8H3FW,8YZLh18pD7Ya5IUz8ZnMrc0eV,2025-03-29,15:09:37,Service,Styling,Shampoo & set,$0.00,Cash,,Kaitlyn's S22+
BTP0EKKMAWD14PYBXDTMN3A0F8,ESi8oQGqB9xcQ9FAIkpcBaieV,2025-03-29,15:08:08,Service,Smoothing,Brazilian Blow Out,$0.00,Cash,,Kaitlyn's S22+
E7X19DNP58RESN5Y29GJM7Q2VM,46jrbbBi0CIKReAWlEOIP23eV,2025-03-29,15:07:47,Service,Haircuts,Men’s Haircut,$0.00,Cash,,Kaitlyn's S22+
E7X19DNP58RESN5Y29GJM7Q2VM,46jrbbBi0CIKReAWlEOIP23eV,2025-03-29,15:07:47,Service,Haircuts,Men’s Haircut,$0.00,Cash,,Kaitlyn's S22+
9QB0PZK3767TFWRKENNEARHNR8,qjzR6GLPWa3Yrq95Xkb1ElteV,2025-03-29,13:07:39,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
MMBYZ3VH5JMB6J0QD6KHG4M0J8,82svEacRsuHeXPS52Zeqt8neV,2025-03-29,12:47:31,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
S4MKQ8TVAYXC4KPJ83HHSYKYVC,8ctI5ujyJaIF5ks8ZzAVg5seV,2025-03-29,12:43:12,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
ESW0HVF694EJKBP142NRA2XM14,e57uqMEtz3waRPnCgCQSczgeV,2025-03-29,12:00:33,Service,Haircuts,Women’s haircut,$0.00,Cash,,Kaitlyn's S22+
4ASNWCEDW7G8T2KYKV8MY171XG,AY8pNqq5xlWeeIpk2xZU3mxeV,2025-03-29,11:08:00,Service,Haircuts,Women’s haircut,$0.00,Cash,,Kaitlyn's S22+
KXZKQ89AFEEXM3QY5TSRH69XF4,KhSVeazM7Cn5ktznYgvrVHveV,2025-03-28,19:06:03,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,eLa1sARX5hxeWiZtH20gubueV,2025-03-28,18:46:45,Service,Styling,Shampoo & blow dry,$0.00,Cash,,iPhone
MH57AA33YYRKVX1ANBQ1AGRY5C,eLa1sARX5hxeWiZtH20gubueV,2025-03-28,18:46:45,Physical Good,None,Custom Amount,$0.00,Cash,,iPhone
M5A8K22FW4P28P73PYB262TV8W,yLjMi7RM6X2CpecmFaPYdoueV,2025-03-28,18:46:07,Service,Color,Color Retouch,$0.00,Cash,,iPhone
M5A8K22FW4P28P73PYB262TV8W,yLjMi7RM6X2CpecmFaPYdoueV,2025-03-28,18:46:07,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
M5A8K22FW4P28P73PYB262TV8W,yLjMi7RM6X2CpecmFaPYdoueV,2025-03-28,18:46:07,Physical Good,None,Custom Amount,$0.00,Cash,,iPhone
E27X6HZ65SNY59BK6XC7PSE51R,2zeUMDnDK2KJ4iQGs3qHJa8eV,2025-03-28,18:45:08,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
1D7GH4Y4WDZAZ33WWA22YKVNQC,GJLz6bK9KIBKqueR9YiD1gneV,2025-03-28,18:26:05,Service,Color,Color Retouch,$80.00,Card,Visa,iPhone
1D7GH4Y4WDZAZ33WWA22YKVNQC,GJLz6bK9KIBKqueR9YiD1gneV,2025-03-28,18:26:05,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
NDEQSXZ8RM5RK879TQY5B645B4,ybfW2lVJcw5yPJLS59Mi7GneV,2025-03-28,17:52:23,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
EWVK8F64Q68QSEWZAD066TMJF0,w4K6RhSd4zzMRGE0Q1jgdyqeV,2025-03-28,17:11:48,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
GJA0CJBAWN4J96S7QDSAHNX8FW,USMtnd0QN9bASp56a4sKil7eV,2025-03-28,16:28:22,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
GJA0CJBAWN4J96S7QDSAHNX8FW,USMtnd0QN9bASp56a4sKil7eV,2025-03-28,16:28:22,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
36RPSCJZMCE0C2SZ303YE9CN2M,C12RoPtQ7sgkELUAQ3gUg79eV,2025-03-28,16:00:45,Service,Foils,Highlights & low lights,$150.00,Card,Visa,iPhone
36RPSCJZMCE0C2SZ303YE9CN2M,C12RoPtQ7sgkELUAQ3gUg79eV,2025-03-28,16:00:45,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
36RPSCJZMCE0C2SZ303YE9CN2M,C12RoPtQ7sgkELUAQ3gUg79eV,2025-03-28,16:00:45,Service,Wax,Lip wax,$15.00,Card,Visa,iPhone
EP8GEJF26PXH0DY5R14Y4P6KXG,S5muU0NGDn5FP1SZLzOq7soeV,2025-03-28,15:00:18,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
R2HD4D1D4WH9B35CZS4DQRTYM8,qfVrghUh0inhVe5SnKzCF9leV,2025-03-28,13:26:22,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
44JP2BAJDT2WBKFSB9HYZH7KMW,ca4ODkecVVz8XHeziCGXpA9eV,2025-03-28,11:50:03,Service,Color,Color Retouch,$80.00,Card,MasterCard,iPhone
JGBEN7T9CPC7JEJ9WD13G2HCGW,4UOgOJuBOXuyn30gULh5anoeV,2025-03-28,11:07:14,Service,Color,Color Retouch,$0.00,Cash,Visa,iPhone
JGBEN7T9CPC7JEJ9WD13G2HCGW,4UOgOJuBOXuyn30gULh5anoeV,2025-03-28,11:07:14,Service,Haircuts,Women’s haircut,$15.00,Card,Visa,iPhone
J0VQ2NTFAGZJMY2QMB42E9HC10,tlM7muStF4mgPJpV20ZuC5yxrw8YY,2025-03-28,10:38:35,,None,Custom Amount,$28.00,Card,Visa,iPhone
YCPCSVBAB9233BDWGKHZ0ZNM7R,IORL1BWmuvyi482RweedvbueV,2025-03-28,10:23:59,Service,Roller sets,Shampoo & set,$25.00,Card,Discover,iPhone
A323D5D8JNY9SS6T80GXK4ZT94,MSSbBJ7PIY0o1IKZYu0txk7eV,2025-03-27,18:59:01,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
GPDED4EMN2YG4GNWY144B45F5G,6diqRa3OmSfJ2CrjXZqWn5veV,2025-03-27,15:32:37,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
31JFSMKTY0C4T8CAMG0DT6EC24,QQ6KM4xbST27u0pkoWzalmoeV,2025-03-27,14:55:22,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
65P9X56NJPF9BFM4MG2KW4BP0C,CHHHZRMAj2UX91KftmWxagqeV,2025-03-27,12:39:16,Service,Color,Color Retouch,$70.00,Card,MasterCard,iPhone
65P9X56NJPF9BFM4MG2KW4BP0C,CHHHZRMAj2UX91KftmWxagqeV,2025-03-27,12:39:16,Service,Styling,Shampoo & blow dry,$35.00,Card,MasterCard,iPhone
65P9X56NJPF9BFM4MG2KW4BP0C,CHHHZRMAj2UX91KftmWxagqeV,2025-03-27,12:39:16,Physical Good,None,card,$100.00,Card,MasterCard,iPhone
KFNV3HFTS2G41TKDBTFF0R3XF4,I0C4crjGmulyYqltWAYqzC2eV,2025-03-27,11:47:14,Service,Color,Color Retouch,$25.00,Card,Visa,iPhone
KFNV3HFTS2G41TKDBTFF0R3XF4,I0C4crjGmulyYqltWAYqzC2eV,2025-03-27,11:47:14,Service,Haircuts,Women’s haircut,$140.00,Card,Visa,iPhone
AVSXEKT807YSMCS8T96D37VA0R,Wz0T4bpArrw4Nf7rNCVYWA7eV,2025-03-27,11:05:51,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
6H1TZ3S3D58GR5C6GAXVY4Q410,Y0MP8BAClSuSM90BUsEV3XzeV,2025-03-27,9:47:39,Service,Styling,Shampoo & set,$0.00,Cash,,iPhone
6H1TZ3S3D58GR5C6GAXVY4Q410,Y0MP8BAClSuSM90BUsEV3XzeV,2025-03-27,9:47:39,Service,Styling,Shampoo & set,$0.00,Cash,,iPhone
HD3237PPBVRR923DPEK0Y1QM1M,EcbUJd43QF9S9lcHRaPPSiqeV,2025-03-26,18:37:13,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
HD3237PPBVRR923DPEK0Y1QM1M,EcbUJd43QF9S9lcHRaPPSiqeV,2025-03-26,18:37:13,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
HD3237PPBVRR923DPEK0Y1QM1M,EcbUJd43QF9S9lcHRaPPSiqeV,2025-03-26,18:37:13,Service,Wax,Lip wax,$15.00,Card,Visa,iPhone
HD3237PPBVRR923DPEK0Y1QM1M,EcbUJd43QF9S9lcHRaPPSiqeV,2025-03-26,18:37:13,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
HD3237PPBVRR923DPEK0Y1QM1M,EcbUJd43QF9S9lcHRaPPSiqeV,2025-03-26,18:37:13,Service,Haircuts,Men’s Haircut,$25.00,Card,Visa,iPhone
3S628J25KYCXD3MJ1VYZA4NWPR,Msd2d8ZskQghz3QYHyjC2KgeV,2025-03-26,17:47:22,Service,Foils,Highlights & low lights,$140.00,Card,MasterCard,iPhone
QYCKARGCFX16F0P75S8MCRXGCC,6TjZRbRNd2UqF1J8zXnp8l8eV,2025-03-26,16:03:39,Service,Color,Color Retouch,$0.00,Cash,Visa,iPhone
QYCKARGCFX16F0P75S8MCRXGCC,6TjZRbRNd2UqF1J8zXnp8l8eV,2025-03-26,16:03:39,Service,Haircuts,Women’s haircut,$140.00,Card,Visa,iPhone
JN1SDPKXX3DW4H8KN1Z0K81HF0,K33YNULD1D05W5GxuP2lIu0eV,2025-03-26,15:29:05,Service,Foils,Highlights,$140.00,Card,MasterCard,iPhone
SSG7BGK7MAXS71GYTSQ5D8CDTM,21zsNk1K7O1KuaY5zWc6A28eV,2025-03-26,14:22:15,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
SSG7BGK7MAXS71GYTSQ5D8CDTM,21zsNk1K7O1KuaY5zWc6A28eV,2025-03-26,14:22:15,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
MT2GZMG0FVNYHGFDPCKCRM4188,sGMfHMTjnDki9tdX05N0suweV,2025-03-26,12:10:27,Service,Haircuts,Men’s Haircut,$0.00,Cash,,iPhone
FW512PFKZ2DR6EMDNCQQQ8STYM,aJcSGeXPcPCryBbQUHHYdoseV,2025-03-26,11:41:22,Service,Haircuts,Women’s haircut,$0.00,Cash,,iPhone
0W9PZC4G2KAEECHW6H8RWMXXQM,060H1j1w1EKw3cfa147k9w3eV,2025-03-26,11:12:21,Service,Styling,"Shampoo, haircut & blow dry",$60.00,Card,MasterCard,iPhone
66XK2R55C27KWSGAAEE1PPPPHW,KjhubojOwjTWjF1WNDBMHo3eV,2025-03-26,10:33:16,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
1ST491J96DMS2273RJP7SF5XJW,aJgIaDpmemtd0yZwkPgs8BteV,2025-03-26,9:55:08,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
MYAFHRPGCY3Z2CKSJ473430ESG,ef0dgWNEGYDnhD9BIR6IHdkeV,2025-03-22,13:38:02,Service,Styling,"Shampoo, haircut & blow dry",$60.00,Card,Visa,iPhone
E7PCC6E64DXQ2H3S9C0BG2D1YW,gcAUIAdYVvi82hlNjB6wQa7eV,2025-03-22,11:27:48,Service,Foils,Highlights,$140.00,Card,Visa,iPhone
VG8D1CPBZPRKQ6WNK1FKXCAQY4,GX8AcOMNUBz8AIPrqjO42HneV,2025-03-22,11:02:00,Service,Color,Color Retouch,$70.00,Card,Visa,iPhone
VG8D1CPBZPRKQ6WNK1FKXCAQY4,GX8AcOMNUBz8AIPrqjO42HneV,2025-03-22,11:02:00,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
WM6Q8M5YEJV0AWAD3E1YHHEEN0,GRpSRmoDfQUhcWD4EkidWA5eV,2025-03-22,9:41:59,Service,Haircuts,Women’s haircut,$35.00,Card,Visa,iPhone
WM6Q8M5YEJV0AWAD3E1YHHEEN0,GRpSRmoDfQUhcWD4EkidWA5eV,2025-03-22,9:41:59,Physical Good,None,Olaplex 4p,$32.00,Card,Visa,iPhone
QN7KWKE5DPZHSCJJPWKVV4B8R0,Q2zr17YDwL56jTJweZhYh67eV,2025-03-21,17:09:54,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Visa,iPhone
QN7KWKE5DPZHSCJJPWKVV4B8R0,Q2zr17YDwL56jTJweZhYh67eV,2025-03-21,17:09:54,Service,Wax,Eyebrow wax,$15.00,Card,Visa,iPhone
Y7PS860MB55KZ2T077BEBJYHPW,6xw8V2MtLSoO499BTpTlBVleV,2025-03-21,13:34:27,Service,Styling,"Shampoo, haircut & blow dry",$50.00,Card,Discover,iPhone
7NEWD0CWXPYY6HZNH82216G44R,o2T2Nr5Had2oNW0FThCFX80eV,2025-03-21,12:10:43,Service,Styling,"Shampoo, haircut & blow dry",$65.00,Card,Visa,iPhone
